# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.2852238638588043,2.0698930524095043,1.2140090324948174,132.44622191653187,1.0,0.0,0.10561613747600572,55.44389711297255,6.0576669796601825,-25.610266973535907
 3.2945080276958825,2.063620468076665,1.2208537665247952,132.5024622892415,1.0,0.0,0.10762158196301842,55.206127198478924,6.172989149301579,-25.456581826043728
 3.303771980377146,2.057354725181157,1.2276773495460587,132.55964856862258,1.0,0.0,0.10968750903488868,54.970298629015744,6.291793661679753,-25.30053754298945
 3.313014866381858,2.051096324027679,1.2344790667335235,132.61780290020266,1.0,0.0,0.11181627814540664,54.73644864464795,6.414216579600388,-25.142107269637368
 3.3222358306058464,2.0448457649209324,1.2412582032621038,132.67694816180807,1.0,0.0,0.1140103604474288,54.504614172998956,6.54040039366912,-24.98126319459046
 3.331434018375206,2.038603548165617,1.2480140443067154,132.7371079927158,1.0,0.0,0.11627234444336197,54.27483182341932,6.670494388271051,-24.817976507744994
 3.3406085754605694,2.0323701740664317,1.254745875042273,132.79830682426862,1.0,0.0,0.11860494267036283,54.0471378812058,6.8046550212890695,-24.65221735623158
 3.349758648091964,2.026146142928077,1.2614529806436923,132.860569911945,1.0,0.0,0.12101099981362475,53.82156830187135,6.9430463446454755,-24.483954798124444
 3.3588833829742963,2.019931955055253,1.268134646285888,132.92392336911564,1.0,0.0,0.12349349859450302,53.598158705467455,7.0858404348119155,-24.313156753931107
 3.367981927303489,2.013728110752659,1.2747901571437752,132.98839420242135,1.0,0.0,0.12605556966572815,53.37694437095921,7.233217864888944,-24.13978995561159
 3.377053428783304,2.007535110324995,1.2814187983922696,133.0540103489865,1.0,0.0,0.12870049869437694,53.15796023065445,7.3853682015440345,-23.963819893088672
 3.386097035642888,2.0013534540769617,1.2880198552062854,133.12080071551455,1.0,0.0,0.13143173648866463,52.94124086468748,7.52320507578174,-23.724394142873088
 3.39513500592098,1.995183642313258,1.2945926127607383,133.18879521938544,0.9948861823644377,-0.5658148321153761,0.13425290884675584,52.72682049555846,7.630441041661884,-23.376142140173695
 3.404207825189334,1.9890261753385845,1.3011363562305438,133.2580248318943,0.9858133630960836,-1.0000000000000122,0.13716782619188342,52.514732982729306,7.724892449103433,-22.98081096817579
